created_at,ward_id,title,description,sub_category_id,civic_agency_id,location,address,latitude,longitude,ward_title,category_id,category_title,sub_category_title,civic_agency_title,complaint_status_title,comment_count
05-07-2019 10:09,85,Water Lodging Problem in my Area during Rain Season,"Hi Team,

We are facing this issue year and year. But no one resolve this issue. Please take care.

Please find more pictures and videos in below tweet link.

https://twitter.com/Atul16858321/status/991919145825570816",155,10,"Doddanekundi Main Rd, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037, India",Between Soul Space Arena Mall and Rama Temple,12.975647,77.69396835,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,2
05-10-2019 14:05,85,Too much of mosquitoes in the neighborhood... need an immediate m...,Too much of mosquitoes in the neighborhood... need an immediate mosquito spray to be done in the colony.,78,10,"Aecs Layout - D Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka, India",NULL,12.9621948,77.7115841,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Fogging (Mosquito Menace) Or Pest Control,BBMP,Resolved,2
05-11-2019 12:04,85,No Concrete Road,There is no proper road. Mostly Mud road. During rainy season it will be very difficult to use this road. This is since years and still we don't have a good road. Needs urgent attention.,66,10,"27, Vibgyor High School Rd, Silver Springs Layout, Munnekollal, Bengaluru, Karnataka 560066, India",VIBGYOR SCHOOL ROAD,12.9502378,77.7170602,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Fixing/Reparing Potholes,BBMP,Resolved,3
5/18/2019 2:11,85,Worst road in a city,"The road is very muddy here. Some pipeline has been constructed recently. And, the road has been totally dug. Because of rain, the road is too muddy. Many pg's are in the same street. And, it is very difficult to all the people even to walk. Please make this thing is as higher priority and solve it asap.",352,10,"No 3 , Beside Bank Of Baroda, Kiadb Export Promotion Industrial Area, Whitefield, Bengaluru, Karnataka 560037, India",Chanamma Layout,12.9789404,77.7130171,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Mud/Kutcha/Unpaved Road,BBMP,Resolved,3
5/19/2019 9:04,85,Pillars placed on the road to block four wheeler,"New connecting road is made recently between Doddanekkundi and Basavanagar. A lot of construction material has been left on the road which is causing difficulty for the commuters. Also, last week some pillars were placed on the road to block four wheelers for passing through the road. Earlier, though the road was little muddy but was being used by school buses. Now school buses have to change their route. The idea of constructing proper road to connect both area has gone in vain as now four wheelers are not able to go through it. It is causing lot of troubles especially for school buses as some of the buses are getting cancelled while some have agreed to come via doddanekkundi main road but are charging more. Request you to look upon the matter.",474,10,"1St Main Road, Lake View Rd, Vibhutipura Extension, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037, India",Doddanekkundi,12.9720464,77.6897379,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Removal Of Roadside Debris (Construction Material),BBMP,Resolved,2
5/20/2019 23:06,85,Kundalahalli  Lake Dumpyard: The land has become a small hill of...,"Kundalahalli  Lake Dumpyard: The land has become a small hill of dust and garbage..At night it is a scene of crime and danger. Major IT companies inside Divyasree Technopark and Multistorey apartmnt dwellers are suffering the stench and flies. 

The dumpyard catches fire and area is full of smoke. Recently there was a rumoured molestation attempt. 

Residents hve done multiple complaints but to no avail. Whitefield rising had also campaigned against it. Media had reported too. 

During rainy season there are chances of this hill to collapse engulfing the adjacent (GE) road and vehicles. This is a bomb about to explode. Please act before life is threatened.",155,10,"Unnamed Road, Kundalahalli, Brookefield, Bengaluru, Karnataka 560037, India",NULL,12.96634,77.72466167,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,5
5/22/2019 11:36,85,Footpath encroachment by Petra Harmony apartment,Footpath encroachment by Petra Harmony apartment,155,10,"Immanuel Community Church F1, Petra Harmony Petra Harmony, 39, 60 Feet Rd, Vaikuntam Layout, Lakshminarayana Pura, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",NULL,12.95772934,77.71452098,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,2
5/24/2019 9:15,85,The main reason for traffic jam under Marathahalli bridge due to...,"The main reason for traffic jam under Marathahalli bridge due to the pedestrian crossing in each 5 seconds and the BMTC Bus Stop just after the under pass.  if there's a traffic signal installed for pedestrians like infront of JP Morgan, kadubesenahalli. I'm sure half of the traffic jam would be reduced. also move the Bus Stop to the service road.it will help the slow moving traffic in the outer ring road below Marathahalli bridge",84,5,"Kalamandir, Marathahalli - Sarjapur Outer Ring Rd, Anand Nagar, Aswath Nagar, East Taluk, Bengaluru, Karnataka, India",NULL,12.9598424,77.7016049,Dodda Nekkundi,21,Traffic and Road Safety,Traffic Jams/Congestion Or Bottlenecks,BTP,Closed,1
06-01-2019 22:14,85,No regular power supply from last two weeks in Basavanagar Kalapp...,No regular power supply from last two weeks in Basavanagar Kalappa layout. eg. today on june 1 - no power from morning 9 am and it's already 10 pm,33,1,"12Th Cross, Kalappa Layout, Rasanna Colony, Vibhutipura, Bengaluru, Karnataka, India",NULL,12.9676277,77.6880383,Dodda Nekkundi,4,Electricity and Power Supply,Regular Supply Of Electricity,BESCOM,Open,0
06-02-2019 16:36,85,Burning of toxic substances,"This construction site is daily burning rubber tyes, which is giving toxic fumes. They are also breaking city rules and doing construction 24/7. Continuous noise disturbance and burning of toxic substances from this place. Please look into ASAP. Construction site is RJ Brooke",155,10,"1St Cross Ryan School Rd, Brookfields, (Left Turn Before Ryan International School),, Kundalahalli, Brookefield, Bengaluru, Karnataka 560037, India",Rj brooke,12.96512836,77.72019617,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,2
06-02-2019 22:16,85,Road has become hell for everybody,"After recent digging by JCB, the previous 2 lane road has become 1 n half lane. Mud and water logging and big stones are all over the road which is a nightmare for bikers. Footpath has surprise open holes and most of the place it is non existancial which makes impossible to walk without getting hit by a bike or falling in open drainage. Parmanent long queue of cars is a norm now on this road.",56,10,"Chinnapanahalli Main Rd, Kundalahalli Colony, Brookefield, Bengaluru, Karnataka 560037, India",Mariamma Temple,12.9678938,77.7042971,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Flooding/Waterlogging Of Roads And Footpaths,BBMP,Resolved,3
06-04-2019 13:51,85,Large heap of Garbage is found dumped in the corner of the street,Large heap of Garbage is found dumped in the corner of the street on a daily basis. Unhygienic conditions prevail and heard my neighbor is diagnosed with Dengue today. Urgent clearance is required and very urgent installation of Dust bin is required. Note that there is not a single dustbin available in and around 2 kms of this locality and BBMP garbage collection is only once or twice a week hardly.IMMEDIATE ATTENTION IS REQUESTED.,155,10,"7Th H Cross Road, Dodda Nekkundi Extension, Chinnapanna Halli, Bengaluru, Karnataka 560037, India",Srinivasa nilayam,12.97023,77.7044532,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,2
06-04-2019 14:36,85,Clearance of dry and wet garbage,Muncipality people are not coming to take waste regularly because of which all are dumping their waste like this in few open places due to which lot of smell is coming in the nearby houses and diseases have started spreading for local people nearby. Please try to solve this issues at the earliest in order to avoid further damage to the localites...,155,10,"7Th H Cross Road, Dodda Nekkundi Extension, Chinnapanna Halli, Bengaluru, Karnataka 560037, India",Near mother Mary convent school,12.97023,77.7044532,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,2
06-05-2019 00:02,85,There is a huge dumping zone of garbage in front of SLS SQUARE Fr...,There is a huge dumping zone of garbage in front of SLS SQUARE Front gate road near to Kalyani Tech Park Kundalahalli. request you to please remove it.,155,10,"Sls Square Front Gate Road, Phase 2, Brookefield, Bengaluru, Karnataka, India",NULL,12.971328,77.7171569,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Clearance Of Garbage Dump Or Black Spot,BBMP,Resolved,6
06-05-2019 09:52,85,Regular Power Cut for 2 to 3 Hours,"There is regular power cut in this area ,there is no outage listed on the website ,when ever you call 1912 they register a complain and fix the issue  in some hours.Why is there a regular power cut",33,1,"Unnamed Road, Vibhutipura Extension, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037, India","Near Rama Temple Doddanekundi ,560037",12.9711305,77.6929097,Dodda Nekkundi,4,Electricity and Power Supply,Regular Supply Of Electricity,BESCOM,Open,0
06-06-2019 10:16,85,Bus stand location change to ease traffic movement at Doddanekund...,"Bus stand location change to ease traffic movement at Doddanekundi below flyover. there is a service which is empty can be used for BMTC movement only, this will stop traffic jam at the junction at peak hours and other time too.",42,NULL,"Ideb Grand Mall, Service Rd, Brindavan Extension, Chinappa Layout, Mahadevapura, Bengaluru, Karnataka 560037, India",NULL,12.97780323,77.69461823,Dodda Nekkundi,9,Others,Others,NULL,Resolved,1
06-06-2019 10:20,85,Cigarette smoking at Doddnekundi bus stop causing health hazard....,Cigarette smoking at Doddnekundi bus stop causing health hazard. there are shops selling cigarette and people smoke in public place can you please take immediate action,27,4,"Ideb Grand Mall, Service Rd, Brindavan Extension, Chinappa Layout, Mahadevapura, Bengaluru, Karnataka 560037, India",NULL,12.97780323,77.69461823,Dodda Nekkundi,2,Crime and Safety,Eve Teasing/Public Nuisance,BCP,Open,0
06-06-2019 21:23,85,Unmanaged Railway Crossing,"The Railway crossing is too narrow for crossing lakh of vehicles in office hours. On top of that, it is unmanaged/mismanaged which causes chaos every day.  There is always a long queue of cars and huge chunks of crazy bikers in morning and evening. The flow of traffic should be corrected and managed to avoid wastage of a lot of time of people who are forced to cross this railway junction. Big school/office buses/dumpers/ construction vehicles should not be allowed in the narrow road.",84,5,"Chinnapanahalli Main Rd, Kundalahalli Colony, Brookefield, Bengaluru, Karnataka 560037, India",Railway Crossing,12.96615225,77.70350541,Dodda Nekkundi,21,Traffic and Road Safety,Traffic Jams/Congestion Or Bottlenecks,BTP,Closed,1
6/13/2019 10:36,85,Road from Gururaja layout to basavanagar is closed for cars as th...,Road from Gururaja layout to basavanagar is closed for cars as there is multiple pole erected on the road. I am not sure who did it but it's causing inconvenience for many people as they have to drive 6 km via HAL instead of 1km to reach the same place.,67,10,"Gururaja Layout, Vibhutipura Extension, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka, India",NULL,12.9689604,77.6933289,Dodda Nekkundi,15,"Mobility - Roads, Footpaths and Infrastructure",Tarring Or Asphalting Of Existing Road,BBMP,Resolved,2
6/13/2019 10:39,85,Most of the street light on lake road Doddanekundi are not workin...,Most of the street light on lake road Doddanekundi are not working causing inconvenience in walking with too many stray dogs on the road.,62,10,"Vrr Lakeview, Road Number 1, Vibhutipura Extension, Rangaswamy Nagar, Anantapur, Andhra Pradesh, India",NULL,12.970297,77.688303,Dodda Nekkundi,470,Streetlights,Maintenance/Repair Of Streetlights,BBMP,Resolved,4
6/13/2019 10:44,85,Too many start dogs on lake road Doddanekundi without any control...,Too many start dogs on lake road Doddanekundi without any control. I even saw some puppy. No control of these stray dogs is an invitation to incident waiting to happen. I hope government agency will take necessary action to avoid any incident and save some kid's life,77,10,"Vrr Lakeview, Road Number 1, Vibhutipura Extension, Rangaswamy Nagar, Anantapur, Andhra Pradesh, India",NULL,12.970297,77.688303,Dodda Nekkundi,19,Animal Husbandry,Stray Dog Sterilisation/Animal Birth Control (ABC),BBMP,Resolved,2
6/13/2019 15:19,85,Regular cut of power supply in my area,"There is a regular cut of power supply in Doddanekundi Area , Weekly atleast the power is cut 3 days for more than 4 hours.We have complained many times but with no permanent resolution",33,1,"6Th Cross Road, Vibhutipura Extension, Doddanekundi, Doddanekkundi, Bengaluru, Karnataka 560037, India",NEAR LITTLE FLOWER SCHOOL,12.9711192,77.6930083,Dodda Nekkundi,4,Electricity and Power Supply,Regular Supply Of Electricity,BESCOM,Open,0
6/13/2019 22:43,85,The mosquito has increased in our colony... My neighbour got deng...,The mosquito has increased in our colony... My neighbour got dengue... Can someone be sent with mosquito fogging spray...,78,10,"1168, 4Th Cross Rd, Aecs Layout - D Block, Aecs Layout, Marathahalli, Bengaluru, Karnataka 560037, India",NULL,12.96063781,77.7120173,Dodda Nekkundi,6,Garbage and Unsanitary Practices,Fogging (Mosquito Menace) Or Pest Control,BBMP,Resolved,2
6/17/2019 11:42,85,Drain Issue From Very Long Time,"Date: 29.05.2019

To 
Bangalore Water Supply & Sewage Board
Mahadevapura,
Bengaluru , 
Karnataka

From,
T. Rajesh S/O Yashoda
No 45, 13th Cross Rajanna Colony 
Kallappa Layout
Basavanagar,
Bengaluru: 560037

Sub:-Issue with Drainage.

Dear Sir/Madam,
  This is to bring to your notice  that we are facing lot of problem with drain connection to our house asper the above mention address ,from very long time and every time we have called plumber got it checked, as it is a continuous issue I had come to your office and given the complaint ,BWWSB representative had come and inspected and informed us to change the Main pipe line , asper the  instruction  we have changed, even after all the necessary changes done still we are facing the same issue,  all drain waste are coming out from our chamber in our compound and inside our house, we have got the chamber cleaned several times still the issue continuous, 
We request you to kindly look into this issue 

Please do the needful.

Thanking You

Yours Faithfully

(T.Rajesh )
Mob: 9900036810",72,2,"13Th Cross Road, Rajanna Colony, Vibhutipura, Bengaluru, Karnataka 560037, India",Near Thinde Manne,12.96758201,77.68823316,Dodda Nekkundi,472,Sewerage Systems,Maintenance And Repair Of Sewage Lines,BWSSB,Open,0
